6/13/2023,Jun-23,OCR ,GCE ,Y216/01 ,(History) ,The USA in the 19th Century: Westward expansion and Civil War 1803-c.1890:Written Paper ,AM ,1h 00m 
6/13/2023,Jun-23,OCR ,GCE ,Y217/01 ,(History) ,Japan 1853-1937:Written Paper ,AM ,1h 00m 
6/13/2023,Jun-23,OCR ,GCE ,Y218/01 ,(History) ,International Relations 1890-1941:Written Paper ,AM ,1h 00m 
6/13/2023,Jun-23,OCR ,GCE ,Y219/01 ,(History) ,Russia 1894-1941:Written Paper ,AM ,1h 00m 
6/13/2023,Jun-23,OCR ,GCE ,Y220/01 ,(History) ,Italy 1896-1943:Written Paper ,AM ,1h 00m 
6/13/2023,Jun-23,OCR ,GCE ,Y221/01 ,(History) ,Democracy and Dictatorships in Germany 1919-1963:Written Paper ,AM ,1h 00m 
6/13/2023,Jun-23,OCR ,GCE ,Y222/01 ,(History) ,The Cold War in Asia 1945-1993:Written Paper ,AM ,1h 00m 
6/13/2023,Jun-23,OCR ,GCE ,Y223/01 ,(History) ,The Cold War in Europe 1941-1995:Written Paper ,AM ,1h 00m 
6/13/2023,Jun-23,OCR ,GCE ,Y224/01 ,(History) ,Apartheid and Reconciliation: South African Politics 1948-1999:Written Paper ,AM ,1h 00m 
5/23/2023,Jun-23,OCR ,GCE ,Y243/01 ,(History) ,The French Revolution and the Rule of Napoleon 1774-1815:Written Paper ,PM ,1h 30m 
5/23/2023,Jun-23,OCR ,GCE ,Y249/01 ,(History) ,Russia 1894-1941:Written Paper ,PM ,1h 30m 
5/23/2023,Jun-23,OCR ,GCE ,Y251/01 ,(History) ,Democracy and Dictatorships in Germany 1919-1963:Written Paper ,PM ,1h 30m 
5/23/2023,Jun-23,OCR ,GCE ,Y252/01 ,(History) ,The Cold War in Asia 1945-1993:Written Paper ,PM ,1h 30m 
5/23/2023,Jun-23,OCR ,GCE ,Y253/01 ,(History) ,The Cold War in Europe 1941-1995:Written Paper ,PM ,1h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y301/01 ,(History) ,The Early Anglo-Saxons c.400-800:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y302/01 ,(History) ,The Viking Age c.790-1066:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y303/01 ,(History) ,English Government and the Church 1066-1216:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y304/01 ,(History) ,The Church and Medieval Heresy c.1100-1437:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y305/01 ,(History) ,The Renaissance c.1400-c.1600:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y306/01 ,(History) ,Rebellion and Disorder under the Tudors 1485-1603:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y307/01 ,(History) ,Tudor Foreign Policy 1485-1603:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y308/01 ,(History) ,The Catholic Reformation 1492-1610:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y309/01 ,(History) ,The Ascendancy of the Ottoman Empire 1453-1606:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y310/01 ,(History) ,The Development of the Nation State: France 1498-1610:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y311/01 ,(History) ,The Origins and Growth of the British Empire 1558-1783:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y312/01 ,(History) ,Popular Culture and the Witchcraze of the 16th and 17th Centuries:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y313/01 ,(History) ,The Ascendancy of France 1610-1715:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y314/01 ,(History) ,The Challenge of German Nationalism 1789-1919:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y315/01 ,(History) ,The Changing Nature of Warfare 1792-1945:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y316/01 ,(History) ,Britain and Ireland 1791-1921:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y317/01 ,(History) ,China and its Rulers 1839-1989:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y318/01 ,(History) ,Russia and its Rulers 1855-1964:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y319/01 ,(History) ,Civil Rights in the USA 1865-1992:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y320/01 ,(History) ,From Colonialism to Independence: The British Empire 1857-1965:Written Paper ,AM ,2h 30m 
5/24/2023,Jun-23,OCR ,GCE ,Y321/01 ,(History) ,The Middle East 1908-2011: Ottomans to Arab Spring:Written Paper ,AM ,2h 30m 
5/15/2023,Jun-23,OCR ,GCE ,Y410/01 ,(Further Mathematics) ,Core Pure (AS):Written Paper ,PM ,1h 15m 
5/19/2023,Jun-23,OCR ,GCE ,Y411/01 ,(Further Mathematics) ,Mechanics a (AS):Written Paper ,PM ,1h 15m 
6/14/2023,Jun-23,OCR ,GCE ,Y412/01 ,(Further Mathematics) ,Statistics a (AS):Written Paper ,PM ,1h 15m 
5/26/2023,Jun-23,OCR ,GCE ,Y413/01 ,(Further Mathematics) ,Modelling with Algorithms (AS):Written Paper ,PM ,1h 15m 
6/16/2023,Jun-23,OCR ,GCE ,Y414/01 ,(Further Mathematics) ,Numerical Methods (AS):Written Paper ,PM ,1h 15m 
5/25/2023,Jun-23,OCR ,GCE ,Y420/01 ,(Further Mathematics) ,Core Pure (AL):Written Paper ,PM ,2h 40m 
6/14/2023,Jun-23,OCR ,GCE ,Y421/01 ,(Further Mathematics) ,Mechanics Major (AL):Written Paper ,PM ,2h 15m 
6/16/2023,Jun-23,OCR ,GCE ,Y422/01 ,(Further Mathematics) ,Statistics Major (AL):Written Paper ,PM ,2h 15m 
6/14/2023,Jun-23,OCR ,GCE ,Y431/01 ,(Further Mathematics) ,Mechanics Minor (AL):Written Paper ,PM ,1h 15m 
6/16/2023,Jun-23,OCR ,GCE ,Y432/01 ,(Further Mathematics) ,Statistics Minor (AL):Written Paper ,PM ,1h 15m 
6/5/2023,Jun-23,OCR ,GCE ,Y433/01 ,(Further Mathematics) ,Modelling with Algorithms (AL):Written Paper ,PM ,1h 15m 
6/22/2023,Jun-23,OCR ,GCE ,Y434/01 ,(Further Mathematics) ,Numerical Methods (AL):Written Paper ,PM ,1h 15m 
6/23/2023,Jun-23,OCR ,GCE ,Y435/01 ,(Further Mathematics) ,Extra Pure (AL):Written Paper ,PM ,1h 15m 
6/26/2023,Jun-23,OCR ,GCE ,Y436/01 ,(Further Mathematics) ,Further Pure with Technology (AL):Written Paper ,PM ,1h 45m 
5/15/2023,Jun-23,OCR ,GCE ,Y531/01 ,(Further Mathematics) ,Pure Core (AS):Written Paper ,PM ,1h 15m 
5/19/2023,Jun-23,OCR ,GCE ,Y532/01 ,(Further Mathematics) ,Statistics (AS):Written Paper ,PM ,1h 15m 
6/14/2023,Jun-23,OCR ,GCE ,Y533/01 ,(Further Mathematics) ,Mechanics (AS):Written Paper ,PM ,1h 15m 
5/26/2023,Jun-23,OCR ,GCE ,Y534/01 ,(Further Mathematics) ,Discrete Mathematics (AS):Written Paper ,PM ,1h 15m 
6/16/2023,Jun-23,OCR ,GCE ,Y535/01 ,(Further Mathematics) ,Additional Pure Mathematics (AS):Written Paper ,PM ,1h 15m 
5/25/2023,Jun-23,OCR ,GCE ,Y540/01 ,(Further Mathematics) ,Pure Core 1 (AL):Written Paper ,PM ,1h 30m 
6/5/2023,Jun-23,OCR ,GCE ,Y541/01 ,(Further Mathematics) ,Pure Core 2 (AL):Written Paper ,PM ,1h 30m 
6/14/2023,Jun-23,OCR ,GCE ,Y542/01 ,(Further Mathematics) ,Statistics (AL):Written Paper ,PM ,1h 30m 
6/16/2023,Jun-23,OCR ,GCE ,Y543/01 ,(Further Mathematics) ,Mechanics (AL):Written Paper ,PM ,1h 30m 
6/22/2023,Jun-23,OCR ,GCE ,Y544/01 ,(Further Mathematics) ,Discrete Mathematics (AL):Written Paper ,PM ,1h 30m 
6/23/2023,Jun-23,OCR ,GCE ,Y545/01 ,(Further Mathematics) ,Additional Pure Mathematics (AL):Written Paper ,PM ,1h 30m 
6/23/2023,Jun-23,OCR ,FSMQ ,6993/01 ,(Additional Mathematics) ,Paper 1 ,PM ,2h 00m 
5/18/2023,Jun-23,OCR ,L3 CERTIFICATE ,H868/01 ,(Core Maths A (MEI)) ,Introduction to Quantitative Reasoning - Written Paper ,PM ,2h 00m 
5/25/2023,Jun-23,OCR ,L3 CERTIFICATE ,H868/02 ,(Core Maths A (MEI)) ,Critical Maths - Written Paper ,PM ,2h 00m 
5/18/2023,Jun-23,OCR ,L3 CERTIFICATE ,H869/01 ,(Core Maths B (MEI)) ,Introduction to Quantitative Reasoning - Written Paper ,PM ,2h 00m 
5/25/2023,Jun-23,OCR ,L3 CERTIFICATE ,H869/02 ,(Core Maths B (MEI)) ,Statistical Problem Solving - Written Paper ,PM ,2h 00m 
